id,flight_id,flight_pour_id,pour_no,flavour_id,note_id,flavour_density,flavour_point,created_at,updated_at,deleted_at
810,92,154,1,4,191,heavy,"1.50",2025-03-07 14:54:19,2025-03-07 14:54:19,
811,92,154,1,4,198,heavy,"1.50",2025-03-07 14:54:19,2025-03-07 14:54:19,
812,93,155,1,5,206,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
813,93,155,1,5,210,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
814,93,155,1,5,215,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
815,93,155,1,5,224,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
816,93,155,1,8,389,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
817,93,155,1,6,274,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
818,93,155,1,6,279,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
819,93,155,1,6,294,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
820,93,155,1,7,311,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
821,93,155,1,7,312,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
822,93,155,1,2,30,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
823,93,155,1,2,40,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
824,93,155,1,2,46,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
825,93,155,1,2,53,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
826,93,155,1,3,74,heavy,"1.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
827,93,155,1,3,107,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
828,93,155,1,4,144,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
829,93,155,1,4,156,light,"0.50",2025-03-07 15:17:08,2025-03-07 15:17:08,
830,93,155,1,4,198,medium,"1.00",2025-03-07 15:17:08,2025-03-07 15:17:08,
831,94,156,1,5,204,light,"0.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
832,94,156,1,5,206,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
833,94,156,1,5,215,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
834,94,156,1,5,224,light,"0.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
835,94,156,1,6,274,light,"0.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
836,94,156,1,6,279,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
837,94,156,1,6,294,light,"0.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
838,94,156,1,7,320,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
839,94,156,1,2,11,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
840,94,156,1,2,17,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
841,94,156,1,2,53,heavy,"1.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
842,94,156,1,3,58,light,"0.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
843,94,156,1,3,74,heavy,"1.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
844,94,156,1,3,77,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
845,94,156,1,4,149,light,"0.50",2025-03-07 15:47:57,2025-03-07 15:47:57,
846,94,156,1,4,198,medium,"1.00",2025-03-07 15:47:57,2025-03-07 15:47:57,
847,95,157,1,5,206,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
848,95,157,1,5,207,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
849,95,157,1,5,210,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
850,95,157,1,5,220,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
851,95,157,1,8,379,heavy,"1.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
852,95,157,1,8,387,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
853,95,157,1,8,389,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
854,95,157,1,8,400,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
855,95,157,1,8,405,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
856,95,157,1,6,251,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
857,95,157,1,6,255,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
858,95,157,1,6,257,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
859,95,157,1,6,279,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
860,95,157,1,6,296,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
861,95,157,1,7,312,medium,"1.00",2025-03-07 16:10:35,2025-03-07 16:10:35,
862,95,157,1,7,479,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
863,95,157,1,2,11,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
864,95,157,1,2,17,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
865,95,157,1,2,18,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
866,95,157,1,2,53,heavy,"1.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
867,95,157,1,3,61,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
868,95,157,1,4,198,light,"0.50",2025-03-07 16:10:35,2025-03-07 16:10:35,
869,96,158,1,5,206,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
870,96,158,1,5,207,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
871,96,158,1,5,210,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
872,96,158,1,5,216,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
873,96,158,1,8,389,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
874,96,158,1,6,279,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
875,96,158,1,6,294,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
876,96,158,1,6,295,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
877,96,158,1,7,303,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
878,96,158,1,2,17,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
879,96,158,1,2,30,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
880,96,158,1,2,36,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
881,96,158,1,3,62,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
882,96,158,1,3,77,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
883,96,158,1,3,104,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
884,96,158,1,4,149,medium,"1.00",2025-03-10 16:58:21,2025-03-10 16:58:21,
885,96,158,1,4,156,light,"0.50",2025-03-10 16:58:21,2025-03-10 16:58:21,
887,98,160,1,5,206,heavy,"1.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
888,98,160,1,5,210,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
889,98,160,1,5,220,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
890,98,160,1,5,224,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
891,98,160,1,8,378,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
892,98,160,1,8,389,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
893,98,160,1,8,480,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
894,98,160,1,6,251,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
895,98,160,1,6,274,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
896,98,160,1,6,279,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
897,98,160,1,6,296,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
898,98,160,1,7,311,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
899,98,160,1,7,312,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
900,98,160,1,7,320,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
901,98,160,1,2,17,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
902,98,160,1,2,37,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
903,98,160,1,2,51,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
904,98,160,1,2,53,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
905,98,160,1,3,57,light,"0.50",2025-03-13 21:55:19,2025-03-13 21:55:19,
906,98,160,1,3,77,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
907,98,160,1,4,149,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
908,98,160,1,4,198,medium,"1.00",2025-03-13 21:55:19,2025-03-13 21:55:19,
909,99,161,1,5,206,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
910,99,161,1,5,210,medium,"1.00",2025-03-13 22:15:06,2025-03-13 22:15:06,
911,99,161,1,5,215,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
912,99,161,1,5,224,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
913,99,161,1,6,279,medium,"1.00",2025-03-13 22:15:06,2025-03-13 22:15:06,
914,99,161,1,6,294,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
915,99,161,1,6,295,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
916,99,161,1,7,312,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
917,99,161,1,2,11,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
918,99,161,1,2,17,medium,"1.00",2025-03-13 22:15:06,2025-03-13 22:15:06,
919,99,161,1,2,36,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
920,99,161,1,2,53,medium,"1.00",2025-03-13 22:15:06,2025-03-13 22:15:06,
921,99,161,1,3,61,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
922,99,161,1,3,74,heavy,"1.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
923,99,161,1,3,92,heavy,"1.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
924,99,161,1,4,155,light,"0.50",2025-03-13 22:15:06,2025-03-13 22:15:06,
925,99,161,1,4,198,medium,"1.00",2025-03-13 22:15:06,2025-03-13 22:15:06,
926,100,162,1,5,206,heavy,"1.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
927,100,162,1,5,210,light,"0.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
928,100,162,1,5,233,medium,"1.00",2025-03-13 23:03:14,2025-03-13 23:03:14,
929,100,162,1,5,244,medium,"1.00",2025-03-13 23:03:14,2025-03-13 23:03:14,
930,100,162,1,8,392,light,"0.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
931,100,162,1,6,279,heavy,"1.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
932,100,162,1,6,294,heavy,"1.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
933,100,162,1,7,303,light,"0.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
934,100,162,1,7,320,light,"0.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
935,100,162,1,2,17,medium,"1.00",2025-03-13 23:03:14,2025-03-13 23:03:14,
936,100,162,1,2,30,light,"0.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
937,100,162,1,2,49,medium,"1.00",2025-03-13 23:03:14,2025-03-13 23:03:14,
938,100,162,1,2,53,heavy,"1.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
939,100,162,1,3,74,heavy,"1.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
940,100,162,1,3,92,light,"0.50",2025-03-13 23:03:14,2025-03-13 23:03:14,
941,100,162,1,3,107,medium,"1.00",2025-03-13 23:03:14,2025-03-13 23:03:14,
942,100,162,1,4,149,medium,"1.00",2025-03-13 23:03:14,2025-03-13 23:03:14,
943,101,163,1,5,206,heavy,"1.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
944,101,163,1,5,210,medium,"1.00",2025-03-14 01:37:05,2025-03-14 01:37:05,
945,101,163,1,5,212,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
946,101,163,1,5,215,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
947,101,163,1,5,244,heavy,"1.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
948,101,163,1,9,448,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
949,101,163,1,8,388,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
950,101,163,1,6,257,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
951,101,163,1,6,262,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
952,101,163,1,6,279,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
953,101,163,1,6,294,medium,"1.00",2025-03-14 01:37:05,2025-03-14 01:37:05,
954,101,163,1,7,311,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
955,101,163,1,2,11,medium,"1.00",2025-03-14 01:37:05,2025-03-14 01:37:05,
956,101,163,1,2,36,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
957,101,163,1,3,58,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
958,101,163,1,3,74,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
959,101,163,1,3,92,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
960,101,163,1,4,156,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
961,101,163,1,4,163,light,"0.50",2025-03-14 01:37:05,2025-03-14 01:37:05,
962,102,164,1,5,210,medium,"1.00",2025-03-15 00:26:29,2025-03-15 00:26:29,
963,102,164,1,5,216,light,"0.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
964,102,164,1,6,294,medium,"1.00",2025-03-15 00:26:29,2025-03-15 00:26:29,
965,102,164,1,7,312,light,"0.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
966,102,164,1,2,11,heavy,"1.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
967,102,164,1,2,49,light,"0.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
968,102,164,1,3,58,light,"0.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
969,102,164,1,3,107,heavy,"1.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
970,102,164,1,4,156,light,"0.50",2025-03-15 00:26:29,2025-03-15 00:26:29,
971,103,165,1,5,206,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
972,103,165,1,5,210,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
973,103,165,1,6,279,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
974,103,165,1,6,294,light,"0.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
975,103,165,1,6,296,light,"0.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
976,103,165,1,7,312,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
977,103,165,1,7,333,light,"0.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
978,103,165,1,2,11,heavy,"1.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
979,103,165,1,2,36,light,"0.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
980,103,165,1,2,49,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
981,103,165,1,2,53,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
982,103,165,1,3,64,light,"0.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
983,103,165,1,3,74,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
984,103,165,1,3,107,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
985,103,165,1,4,150,heavy,"1.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
986,103,165,1,4,175,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
987,103,165,1,4,191,heavy,"1.50",2025-03-15 01:16:07,2025-03-15 01:16:07,
988,103,165,1,4,198,medium,"1.00",2025-03-15 01:16:07,2025-03-15 01:16:07,
1085,115,178,1,5,204,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1086,115,178,1,5,206,medium,"1.00",2025-03-20 22:22:26,2025-03-20 22:22:26,
1087,115,178,1,5,210,heavy,"1.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1088,115,178,1,9,452,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1089,115,178,1,8,392,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1090,115,178,1,6,279,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1091,115,178,1,6,294,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1092,115,178,1,7,359,medium,"1.00",2025-03-20 22:22:26,2025-03-20 22:22:26,
1093,115,178,1,2,17,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1094,115,178,1,2,53,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1095,115,178,1,3,74,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1096,115,178,1,4,163,light,"0.50",2025-03-20 22:22:26,2025-03-20 22:22:26,
1097,116,179,1,5,206,heavy,"1.50",2025-03-20 23:38:04,2025-03-20 23:38:04,
1098,116,179,1,5,210,medium,"1.00",2025-03-20 23:38:04,2025-03-20 23:38:04,
1099,116,179,1,5,215,light,"0.50",2025-03-20 23:38:04,2025-03-20 23:38:04,
1100,116,179,1,9,452,medium,"1.00",2025-03-20 23:38:04,2025-03-20 23:38:04,
1101,116,179,1,6,294,medium,"1.00",2025-03-20 23:38:04,2025-03-20 23:38:04,
1102,116,179,1,7,359,medium,"1.00",2025-03-20 23:38:04,2025-03-20 23:38:04,
1103,116,179,1,2,11,medium,"1.00",2025-03-20 23:38:04,2025-03-20 23:38:04,
1104,116,179,1,2,53,light,"0.50",2025-03-20 23:38:04,2025-03-20 23:38:04,
1105,116,179,1,3,62,light,"0.50",2025-03-20 23:38:04,2025-03-20 23:38:04,
1106,116,179,1,4,163,medium,"1.00",2025-03-20 23:38:04,2025-03-20 23:38:04,
1107,117,180,1,5,206,heavy,"1.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1108,117,180,1,5,210,medium,"1.00",2025-03-21 00:21:39,2025-03-21 00:21:39,
1109,117,180,1,5,215,medium,"1.00",2025-03-21 00:21:39,2025-03-21 00:21:39,
1110,117,180,1,8,387,medium,"1.00",2025-03-21 00:21:39,2025-03-21 00:21:39,
1111,117,180,1,6,279,heavy,"1.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1112,117,180,1,6,294,medium,"1.00",2025-03-21 00:21:39,2025-03-21 00:21:39,
1113,117,180,1,7,311,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1114,117,180,1,7,350,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1115,117,180,1,2,17,heavy,"1.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1116,117,180,1,2,30,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1117,117,180,1,2,40,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1118,117,180,1,2,53,medium,"1.00",2025-03-21 00:21:39,2025-03-21 00:21:39,
1119,117,180,1,3,57,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1120,117,180,1,3,128,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1121,117,180,1,4,149,medium,"1.00",2025-03-21 00:21:39,2025-03-21 00:21:39,
1122,117,180,1,4,195,light,"0.50",2025-03-21 00:21:39,2025-03-21 00:21:39,
1123,118,181,1,5,206,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1124,118,181,1,5,210,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1125,118,181,1,5,215,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1126,118,181,1,8,408,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1127,118,181,1,6,255,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1128,118,181,1,6,279,heavy,"1.50",2025-03-21 01:30:40,2025-03-21 01:30:40,
1129,118,181,1,6,294,light,"0.50",2025-03-21 01:30:40,2025-03-21 01:30:40,
1130,118,181,1,6,296,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1131,118,181,1,7,311,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1132,118,181,1,7,312,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1133,118,181,1,2,11,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1134,118,181,1,2,18,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1135,118,181,1,2,49,light,"0.50",2025-03-21 01:30:40,2025-03-21 01:30:40,
1136,118,181,1,2,53,heavy,"1.50",2025-03-21 01:30:40,2025-03-21 01:30:40,
1137,118,181,1,3,74,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1138,118,181,1,3,119,light,"0.50",2025-03-21 01:30:40,2025-03-21 01:30:40,
1139,118,181,1,4,149,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1140,118,181,1,4,163,light,"0.50",2025-03-21 01:30:40,2025-03-21 01:30:40,
1141,118,181,1,4,198,medium,"1.00",2025-03-21 01:30:40,2025-03-21 01:30:40,
1142,119,182,1,2,14,medium,"1.00",2025-03-21 11:05:06,2025-03-21 11:05:06,
1147,121,186,1,5,206,medium,"1.00",2025-03-21 21:59:49,2025-03-21 21:59:49,
1148,121,186,1,5,210,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1149,121,186,1,5,215,heavy,"1.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1150,121,186,1,6,279,medium,"1.00",2025-03-21 21:59:49,2025-03-21 21:59:49,
1151,121,186,1,6,294,medium,"1.00",2025-03-21 21:59:49,2025-03-21 21:59:49,
1152,121,186,1,7,305,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1153,121,186,1,7,343,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1154,121,186,1,2,11,medium,"1.00",2025-03-21 21:59:49,2025-03-21 21:59:49,
1155,121,186,1,2,30,medium,"1.00",2025-03-21 21:59:49,2025-03-21 21:59:49,
1156,121,186,1,2,49,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1157,121,186,1,2,53,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1158,121,186,1,3,74,heavy,"1.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1159,121,186,1,3,92,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1160,121,186,1,4,149,medium,"1.00",2025-03-21 21:59:49,2025-03-21 21:59:49,
1161,121,186,1,4,198,light,"0.50",2025-03-21 21:59:49,2025-03-21 21:59:49,
1162,122,187,1,5,206,heavy,"1.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1163,122,187,1,5,210,heavy,"1.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1164,122,187,1,5,212,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1165,122,187,1,5,215,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1166,122,187,1,8,378,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1167,122,187,1,6,255,medium,"1.00",2025-03-21 23:41:35,2025-03-21 23:41:35,
1168,122,187,1,6,279,heavy,"1.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1169,122,187,1,6,294,medium,"1.00",2025-03-21 23:41:35,2025-03-21 23:41:35,
1170,122,187,1,7,311,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1171,122,187,1,7,312,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1172,122,187,1,7,343,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1173,122,187,1,2,11,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1174,122,187,1,2,17,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1175,122,187,1,2,30,heavy,"1.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1176,122,187,1,2,37,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1177,122,187,1,2,53,medium,"1.00",2025-03-21 23:41:35,2025-03-21 23:41:35,
1178,122,187,1,3,74,medium,"1.00",2025-03-21 23:41:35,2025-03-21 23:41:35,
1179,122,187,1,3,77,heavy,"1.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1180,122,187,1,4,195,light,"0.50",2025-03-21 23:41:35,2025-03-21 23:41:35,
1181,123,188,1,5,206,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1182,123,188,1,5,210,heavy,"1.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1183,123,188,1,5,215,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1184,123,188,1,8,405,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1185,123,188,1,6,279,medium,"1.00",2025-03-22 00:01:27,2025-03-22 00:01:27,
1186,123,188,1,6,294,medium,"1.00",2025-03-22 00:01:27,2025-03-22 00:01:27,
1187,123,188,1,7,303,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1188,123,188,1,7,343,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1189,123,188,1,2,11,medium,"1.00",2025-03-22 00:01:27,2025-03-22 00:01:27,
1190,123,188,1,2,36,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1191,123,188,1,2,53,medium,"1.00",2025-03-22 00:01:27,2025-03-22 00:01:27,
1192,123,188,1,3,74,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1193,123,188,1,3,107,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1194,123,188,1,4,181,light,"0.50",2025-03-22 00:01:27,2025-03-22 00:01:27,
1195,124,189,1,5,206,heavy,"1.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1196,124,189,1,5,210,heavy,"1.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1197,124,189,1,5,212,light,"0.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1198,124,189,1,5,215,heavy,"1.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1199,124,189,1,9,448,light,"0.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1200,124,189,1,6,279,heavy,"1.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1201,124,189,1,6,294,heavy,"1.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1202,124,189,1,6,296,light,"0.50",2025-03-22 00:33:22,2025-03-22 00:33:22,
1203,124,189,1,7,311,medium,"1.00",2025-03-22 00:33:22,2025-03-22 00:33:22,
1204,124,189,1,7,312,medium,"1.00",2025-03-22 00:33:22,2025-03-22 00:33:22,
1205,124,189,1,2,17,medium,"1.00",2025-03-22 00:33:22,2025-03-22 00:33:22,
1206,124,189,1,2,49,medium,"1.00",2025-03-22 00:33:22,2025-03-22 00:33:22,
